   0.7000000E+01   0.4076804E+02   0.3391964E-02   0.1717317E+03   0.2080907E+01   0.2511326E+01   0.1446254E+03   0.4057235E-01   0.8556212E+02   0.2711407E+01   0.3907857E+00   0.3011811E+02   0.0000000E+00   0.5224827E+05   0.4517530E+05   0.1702093E+06   0.3401851E+06   0.6311879E+06   0.7026209E+02   0.1991023E+01   0.0000000E+00
   0.7100000E+01   0.2151905E+02   0.2259854E+00   0.2149478E+02   0.6783657E+00   0.1009146E+01   0.1069217E+03   0.6810058E-01   0.4791775E+01   0.5234788E+00   0.4490032E-01   0.1878901E+02   0.0000000E+00   0.5162538E+05   0.4515711E+05   0.1702847E+06   0.3402141E+06   0.6311881E+06   0.1807579E+03   0.3639778E+00   0.0000000E+00
   0.7200000E+01   0.8292243E+01   0.2669254E-02   0.1268627E+02   0.2060206E+00   0.3965786E+00   0.1630037E+02   0.4937055E-01   0.1058494E+01   0.1860926E+00   0.3658148E-01   0.1459327E+02   0.2308985E-01   0.5081982E+05   0.4516485E+05   0.1703003E+06   0.3402951E+06   0.6311882E+06   0.1983950E+03   0.2574575E-01   0.0000000E+00
   0.7300000E+01   0.5490277E+00   0.2553326E-03   0.6437334E+01   0.5816575E-01   0.5210133E-01   0.3903330E+01   0.1545938E-01   0.4393212E+00   0.9907045E-01   0.1294539E-01   0.1288264E+02   0.0000000E+00   0.4993517E+05   0.4522110E+05   0.1703088E+06   0.3403289E+06   0.6311877E+06   0.2243794E+03   0.6373815E-02   0.0000000E+00
   0.7400000E+01   0.0000000E+00   0.0000000E+00   0.1786324E+01   0.2919926E-01   0.2699246E-01   0.2077953E+01   0.8012848E-02   0.4015475E+00   0.8245021E-01   0.0000000E+00   0.6475328E+01   0.0000000E+00   0.4889332E+05   0.4542510E+05   0.1708572E+06   0.3397914E+06   0.6311879E+06   0.2190785E+03   0.8716925E-02   0.0000000E+00
   0.7500000E+01   0.0000000E+00   0.0000000E+00   0.5635736E+00   0.2357899E-01   0.2136217E-01   0.6904367E+00   0.2573494E-02   0.5328281E+00   0.6404077E-01   0.0000000E+00   0.1650415E+00   0.0000000E+00   0.4733932E+05   0.4584867E+05   0.1712729E+06   0.3394900E+06   0.6311880E+06   0.2592355E+03   0.6694620E-01   0.2176949E-02
   0.7600000E+01   0.0000000E+00   0.0000000E+00   0.3202464E+00   0.1977946E-02   0.0000000E+00   0.1048284E-01   0.1596106E-04   0.5189808E+00   0.4292432E-01   0.0000000E+00   0.2339823E+00   0.0000000E+00   0.4602773E+05   0.4584834E+05   0.1714741E+06   0.3394101E+06   0.6311882E+06   0.3086279E+03   0.6060265E-01   0.2480836E+00
   0.7700000E+01   0.0000000E+00   0.0000000E+00   0.2109482E+00   0.0000000E+00   0.6459558E-05   0.1036945E-01   0.3310454E+00   0.7942805E+00   0.4009295E-01   0.0000000E+00   0.1600292E+00   0.0000000E+00   0.4441163E+05   0.4610504E+05   0.1715828E+06   0.3393554E+06   0.6311884E+06   0.3302661E+03   0.3600806E+01   0.2786689E+01
   0.7800000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.2050786E-03   0.1852037E+01   0.5165905E+00   0.0000000E+00   0.0000000E+00   0.2382830E+02   0.0000000E+00   0.4154031E+05   0.4713161E+05   0.1722102E+06   0.3390992E+06   0.6311912E+06   0.3643873E+03   0.6966073E+02   0.1131509E+02
   0.7900000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.1667984E-04   0.3140121E+00   0.3794680E+00   0.0000000E+00   0.0000000E+00   0.7771815E+03   0.0000000E+00   0.3916062E+05   0.4735183E+05   0.1729502E+06   0.3390409E+06   0.6312316E+06   0.4218512E+03   0.3629465E+03   0.1247416E+02
   0.8000000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.6748321E-03   0.2505846E-02   0.0000000E+00   0.0000000E+00   0.2063364E+04   0.0000000E+00   0.3632051E+05   0.4816148E+05   0.1731578E+06   0.3390978E+06   0.6312285E+06   0.4667640E+03   0.7766627E+03   0.1201807E+02
   0.8100000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.1761678E-01   0.4506105E+00   0.0000000E+00   0.0000000E+00   0.3884465E+04   0.0000000E+00   0.3367426E+05   0.4840021E+05   0.1735635E+06   0.3389825E+06   0.6312600E+06   0.5216422E+03   0.1049392E+04   0.6571877E+01
   0.8200000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.2209344E-01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.5484540E+04   0.0000000E+00   0.3231130E+05   0.4839026E+05   0.1738255E+06   0.3389944E+06   0.6312625E+06   0.6980208E+03   0.4612644E+03   0.2206871E+02
   0.8300000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.8885073E-02   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.3338774E+04   0.0000000E+00   0.3219941E+05   0.5029857E+05   0.1746538E+06   0.3390789E+06   0.6312722E+06   0.7190473E+03   0.2525736E+03   0.1933875E+02
   0.8400000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.2246615E+04   0.0000000E+00   0.2861159E+05   0.5426603E+05   0.1753903E+06   0.3390812E+06   0.6312794E+06   0.7319462E+03   0.1938727E+03   0.3795060E+01
   0.8500000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.1588816E+04   0.0000000E+00   0.2178167E+05   0.6175045E+05   0.1757407E+06   0.3391150E+06   0.6312776E+06   0.6255911E+03   0.1401919E+03   0.1564426E+01
   0.8600000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.1462371E+04   0.0000000E+00   0.2214090E+05   0.6058217E+05   0.1766039E+06   0.3394112E+06   0.6312850E+06   0.6582259E+03   0.4819843E+02   0.5626044E+01
   0.8700000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.6343009E+03   0.0000000E+00   0.2674644E+05   0.5380805E+05   0.1794801E+06   0.3396329E+06   0.6312032E+06   0.4090356E+03   0.3462969E+02   0.9839540E+01
   0.8800000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.7790345E+03   0.0000000E+00   0.3109721E+05   0.4355533E+05   0.1847567E+06   0.3399867E+06   0.6311887E+06   0.2165312E+03   0.2517811E+02   0.5404159E+01
   0.8900000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.4732095E+03   0.0000000E+00   0.3401217E+05   0.3746266E+05   0.1880211E+06   0.3398065E+06   0.6311889E+06   0.1974037E+03   0.4652511E+01   0.0000000E+00
   0.9000000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.3544743E+03   0.0000000E+00   0.1677045E+05   0.4138496E+05   0.2011712E+06   0.3396860E+06   0.6311879E+06   0.3563271E+02   0.3452697E+01   0.0000000E+00
   0.9100000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.1807014E+03   0.0000000E+00   0.8228602E+04   0.3817644E+05   0.2100873E+06   0.3396026E+06   0.6311879E+06   0.9709123E+01   0.1646556E+01   0.0000000E+00
   0.9200000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.1613657E+03   0.0000000E+00   0.4902235E+04   0.3149096E+05   0.2112723E+06   0.3401382E+06   0.6311882E+06   0.3792777E+01   0.0000000E+00   0.0000000E+00
   0.9300000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.2520254E+03   0.0000000E+00   0.5763365E+04   0.1483332E+05   0.2226669E+06   0.3404517E+06   0.6315852E+06   0.6904202E+00   0.0000000E+00   0.0000000E+00
   0.9400000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.2178125E+03   0.0000000E+00   0.5425430E+04   0.1165077E+05   0.2215290E+06   0.3404728E+06   0.6320068E+06   0.1382094E+01   0.0000000E+00   0.0000000E+00
   0.9500000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.1648400E+03   0.0000000E+00   0.4723956E+04   0.8689526E+04   0.2195831E+06   0.3407881E+06   0.6320393E+06   0.3265899E+00   0.0000000E+00   0.0000000E+00
   0.9600000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.1553037E+03   0.0000000E+00   0.3958788E+04   0.7455255E+04   0.2156194E+06   0.3410893E+06   0.6320471E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.9700000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.9065268E+02   0.0000000E+00   0.3290800E+04   0.5958884E+04   0.2010538E+06   0.3533062E+06   0.6324416E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.9800000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.6443363E+02   0.0000000E+00   0.2278628E+04   0.4895865E+04   0.1765941E+06   0.3757680E+06   0.6325624E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.9900000E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.5885380E+02   0.0000000E+00   0.2084374E+04   0.3579355E+04   0.1507787E+06   0.3968848E+06   0.6347211E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.1000000E+02   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.4303524E+02   0.0000000E+00   0.1686420E+04   0.3128661E+04   0.1235505E+06   0.3903737E+06   0.6618395E+06   0.6252081E-01   0.0000000E+00   0.0000000E+00
   0.1010000E+02   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.4023428E+02   0.0000000E+00   0.1174133E+04   0.2075243E+04   0.1069670E+06   0.3727686E+06   0.6931870E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.1020000E+02   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.3633556E+02   0.0000000E+00   0.1151116E+04   0.2080887E+04   0.9149644E+05   0.3558101E+06   0.7170375E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.1030000E+02   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.2552778E+02   0.0000000E+00   0.1473403E+04   0.1558268E+04   0.7170858E+05   0.3480591E+06   0.7376510E+06   0.1672851E-01   0.0000000E+00   0.0000000E+00
   0.1040000E+02   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.3108373E+02   0.0000000E+00   0.7900871E+03   0.2296517E+04   0.5249780E+05   0.3353853E+06   0.7543669E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.1050000E+02   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.1951009E+02   0.0000000E+00   0.3937372E+03   0.7803886E+03   0.6421176E+05   0.3084447E+06   0.7649643E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.1060000E+02   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.1843055E+02   0.0000000E+00   0.3607846E+03   0.6251976E+03   0.7318046E+05   0.2974259E+06   0.7596093E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.1070000E+02   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.4054457E-01   0.0000000E+00   0.8986319E+02   0.3732267E+02   0.6465785E+05   0.2883407E+06   0.7600683E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.1080000E+02   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.8611584E+01   0.0000000E+00   0.1014937E+04   0.1133992E+04   0.3034460E+05   0.2768009E+06   0.7532784E+06   0.2225541E-02   0.0000000E+00   0.0000000E+00
   0.1090000E+02   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.3353523E+03   0.4832696E+03   0.1656858E+05   0.2468806E+06   0.5969814E+06   0.1954323E+03   0.0000000E+00   0.0000000E+00
   0.1100000E+02   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.1416564E+03   0.2003048E+03   0.5126566E+04   0.7624604E+05   0.1005245E+06   0.8993470E+02   0.0000000E+00   0.0000000E+00
