,flux,lam
1700,1.2616988725494594e-16,485.1
1701,1.2613897318951788e-16,485.15
1702,1.261080559110269e-16,485.2
1703,1.2607713277684526e-16,485.25
1704,1.2604620864149183e-16,485.3
1705,1.260152809903957e-16,485.35
1706,1.2598435073159637e-16,485.4
1707,1.2595341738779098e-16,485.45
1708,1.2592248045839372e-16,485.5
1709,1.2589154003653723e-16,485.55
1710,1.2586059800825295e-16,485.6
1711,1.2582965395703524e-16,485.65
1712,1.257987064534798e-16,485.7
1713,1.2576782130987195e-16,485.75
1714,1.2573892846596873e-16,485.8
1715,1.2574826691376264e-16,485.85
1716,1.2619573597047403e-16,485.9
1717,1.2957968307319056e-16,485.95
1718,1.439157066151866e-16,486.0
1719,1.7796305695734547e-16,486.05
1720,2.1780864459785048e-16,486.1
1721,2.255200669169426e-16,486.15
1722,1.9219551980612103e-16,486.2
1723,1.5284264505619113e-16,486.25
1724,1.3234565934095707e-16,486.3
1725,1.2647187054096708e-16,486.35
1726,1.2546812443314155e-16,486.4
1727,1.2534027844683248e-16,486.45
1728,1.2530345448971692e-16,486.5
1729,1.2527225860174e-16,486.55
1730,1.2524126893579743e-16,486.6
1731,1.2521028337125653e-16,486.65
1732,1.251792969531409e-16,486.7
1733,1.2514830861473457e-16,486.75
1734,1.251173195661977e-16,486.8
1735,1.250863291672431e-16,486.85
1736,1.250553384772502e-16,486.9
1737,1.2502434490015732e-16,486.95
1738,1.2499335173051805e-16,487.0
1739,1.2496235785074534e-16,487.05
1740,1.249313632841222e-16,487.1
1741,1.249003675300628e-16,487.15
1742,1.2486937206704171e-16,487.2
1743,1.248383744270541e-16,487.25
1744,1.248073770548217e-16,487.3
1745,1.2477637995034457e-16,487.35
1746,1.247453817049973e-16,487.4
1747,1.247143834945746e-16,487.45
1748,1.2468338537728416e-16,487.5
1749,1.2465238568838685e-16,487.55
1750,1.2462138687260451e-16,487.6
1751,1.2459038940723986e-16,487.65
1752,1.2455938912462443e-16,487.7
1753,1.2452839020406828e-16,487.75
1754,1.2449739139992746e-16,487.8
1755,1.2446639385307209e-16,487.85
1756,1.2443539502564818e-16,487.9
1757,1.2440439752535895e-16,487.95
1758,1.2437340253964067e-16,488.0
1759,1.2434240384027364e-16,488.05
1760,1.243114074226469e-16,488.1
1761,1.2428041299572216e-16,488.15
1762,1.2424941794015468e-16,488.2
1763,1.2421842589974404e-16,488.25
1764,1.241874321945943e-16,488.3
1765,1.2415643916465342e-16,488.35
1766,1.241254474152811e-16,488.4
1767,1.2409445743542165e-16,488.45
1768,1.2406346910865978e-16,488.5
1769,1.2403247986221685e-16,488.55
1770,1.2400149427121506e-16,488.6
1771,1.239705089479685e-16,488.65
1772,1.2393952494021508e-16,488.7
1773,1.23908542690333e-16,488.75
1774,1.2387756175594405e-16,488.8
1775,1.2384658150840552e-16,488.85
1776,1.2381560410140084e-16,488.9
1777,1.2378462806809694e-16,488.95
1778,1.2375365538755432e-16,489.0
1779,1.2372268297476694e-16,489.05
1780,1.2369171209866182e-16,489.1
1781,1.236607438302599e-16,489.15
1782,1.2362977645825594e-16,489.2
1783,1.23598813242279e-16,489.25
1784,1.2356785186566412e-16,489.3
1785,1.235368909314275e-16,489.35
1786,1.235059342114255e-16,489.4
1787,1.234749786905013e-16,489.45
1788,1.2344402626622468e-16,489.5
1789,1.2341307590249928e-16,489.55
1790,1.2338212910108268e-16,489.6
1791,1.2335118239279837e-16,489.65
1792,1.2332024093484507e-16,489.7
1793,1.2328930175863208e-16,489.75
1794,1.2325836535310373e-16,489.8
1795,1.2322743139229717e-16,489.85
1796,1.2319650111021476e-16,489.9
1797,1.2316557217855007e-16,489.95
1798,1.2313464824110272e-16,490.0
1799,1.231037278310396e-16,490.05
1800,1.230728097143583e-16,490.1
1801,1.2304189438000323e-16,490.15
1802,1.2301098377211021e-16,490.2
1803,1.2298007530625911e-16,490.25
1804,1.2294917131075637e-16,490.3
1805,1.2291827027220281e-16,490.35
1806,1.2288737436756493e-16,490.4
1807,1.2285648031393065e-16,490.45
1808,1.2282558981096373e-16,490.5
1809,1.2279470497742296e-16,490.55
1810,1.2276382265845314e-16,490.6
1811,1.2273294504266232e-16,490.65
1812,1.2270207135006787e-16,490.7
1813,1.2267120050964877e-16,490.75
1814,1.2264033489627766e-16,490.8
1815,1.2260947305476294e-16,490.85
1816,1.2257861576508731e-16,490.9
1817,1.225477649481036e-16,490.95
1818,1.2251691564451904e-16,491.0
1819,1.2248607218498364e-16,491.05
1820,1.224552326835692e-16,491.1
1821,1.224243981647305e-16,491.15
1822,1.2239356815116482e-16,491.2
1823,1.2236274295719341e-16,491.25
1824,1.2233192302519456e-16,491.3
1825,1.2230110841337593e-16,491.35
1826,1.2227029628120362e-16,491.4
1827,1.2223949152976275e-16,491.45
1828,1.2220869128359483e-16,491.5
1829,1.2217789590358734e-16,491.55
1830,1.221471053780988e-16,491.6
1831,1.2211632169783116e-16,491.65
1832,1.2208554222015664e-16,491.7
1833,1.2205476665403694e-16,491.75
1834,1.2202399923698977e-16,491.8
1835,1.2199323582462968e-16,491.85
1836,1.2196248003747315e-16,491.9
1837,1.2193172713741663e-16,491.95
1838,1.2190098089631647e-16,492.0
1839,1.2187024102313445e-16,492.05
1840,1.2183950630715116e-16,492.1
1841,1.2180877706268803e-16,492.15
1842,1.2177805429091678e-16,492.2
1843,1.2174733892316e-16,492.25
1844,1.217166285496205e-16,492.3
1845,1.2168592405505479e-16,492.35
1846,1.2165522812865675e-16,492.4
1847,1.2162453421624378e-16,492.45
1848,1.215938485460356e-16,492.5
1849,1.2156317189801486e-16,492.55
1850,1.2153249903349207e-16,492.6
1851,1.2150183191988618e-16,492.65
1852,1.2147117401473227e-16,492.7
1853,1.2144052039366216e-16,492.75
1854,1.2140987535240128e-16,492.8
1855,1.2137923605041578e-16,492.85
1856,1.2134860362857581e-16,492.9
1857,1.213179797749035e-16,492.95
1858,1.2128736131126062e-16,493.0
1859,1.21256749460008e-16,493.05
1860,1.2122614511754366e-16,493.1
1861,1.211955490289256e-16,493.15
1862,1.2116496091475712e-16,493.2
1863,1.2113437787629664e-16,493.25
1864,1.2110380153171718e-16,493.3
1865,1.2107323551317677e-16,493.35
1866,1.2104267468675973e-16,493.4
1867,1.2101212319685148e-16,493.45
1868,1.2098157921573148e-16,493.5
1869,1.2095104035688564e-16,493.55
1870,1.2092051270883533e-16,493.6
1871,1.2088998969411478e-16,493.65
1872,1.2085947666782886e-16,493.7
1873,1.2082897217478605e-16,493.75
1874,1.207984738983214e-16,493.8
1875,1.2076798516791314e-16,493.85
1876,1.207375026191585e-16,493.9
1877,1.207070286385715e-16,493.95
1878,1.2067656486760826e-16,494.0
1879,1.206461074645631e-16,494.05
1880,1.2061565826879814e-16,494.1
1881,1.2058521810686217e-16,494.15
1882,1.205547878635116e-16,494.2
1883,1.2052436431404204e-16,494.25
1884,1.204939497401938e-16,494.3
1885,1.204635442350991e-16,494.35
1886,1.2043314713519067e-16,494.4
1887,1.2040275892941282e-16,494.45
1888,1.2037238006014378e-16,494.5
1889,1.2034200984053316e-16,494.55
1890,1.203116479679011e-16,494.6
1891,1.2028129635145887e-16,494.65
1892,1.2025095270946622e-16,494.7
1893,1.20220617542509e-16,494.75
1894,1.201902935281396e-16,494.8
1895,1.2015997816342861e-16,494.85
1896,1.2012967115733774e-16,494.9
1897,1.200993746169843e-16,494.95
1898,1.2006908671464771e-16,495.0
1899,1.20038808521349e-16,495.05
1900,1.2000853975769133e-16,495.1
1901,1.1997828176245094e-16,495.15
1902,1.1994803254492582e-16,495.2
1903,1.1991779286181555e-16,495.25
1904,1.1988756427308556e-16,495.3
1905,1.1985734421762392e-16,495.35
1906,1.1982713400302863e-16,495.4
1907,1.1979693454128725e-16,495.45
1908,1.19766766097817e-16,495.5
1909,1.19737266925713e-16,495.55
1910,1.1972149072200406e-16,495.6
1911,1.198761495772965e-16,495.65
1912,1.2127555987650997e-16,495.7
1913,1.2778975791041556e-16,495.75
1914,1.4481900600378047e-16,495.8
1915,1.6749476621917887e-16,495.85
1916,1.7557575616913718e-16,495.9
1917,1.5982603689357173e-16,495.95
1918,1.3732457385545135e-16,496.0
1919,1.2430229991021971e-16,496.05
1920,1.2022152721951045e-16,496.1
1921,1.1945946917376885e-16,496.15
1922,1.19350530413699e-16,496.2
1923,1.1931535572972183e-16,496.25
1924,1.1928513108629618e-16,496.3
1925,1.1925511638867002e-16,496.35
1926,1.192251172622004e-16,496.4
1927,1.1919512954773762e-16,496.45
1928,1.1916515297489245e-16,496.5
1929,1.1913518827641384e-16,496.55
1930,1.191052338574082e-16,496.6
1931,1.1907529175514357e-16,496.65
1932,1.1904536003712565e-16,496.7
1933,1.1901544204447418e-16,496.75
1934,1.18985533551313e-16,496.8
1935,1.1895563788712026e-16,496.85
1936,1.189257521298714e-16,496.9
1937,1.1889587979530915e-16,496.95
1938,1.1886601806618275e-16,497.0
1939,1.1883616917766632e-16,497.05
1940,1.1880633160471917e-16,497.1
1941,1.187765061389655e-16,497.15
1942,1.1874669243115932e-16,497.2
1943,1.187168909003958e-16,497.25
1944,1.1868710266426206e-16,497.3
1945,1.186573239043355e-16,497.35
1946,1.1862756056943908e-16,497.4
1947,1.1859780768863858e-16,497.45
1948,1.1856806768337266e-16,497.5
1949,1.1853833983186633e-16,497.55
1950,1.1850862483261153e-16,497.6
1951,1.1847892195219174e-16,497.65
1952,1.1844923060853036e-16,497.7
1953,1.1841955409618095e-16,497.75
1954,1.183898885268718e-16,497.8
1955,1.1836023594951257e-16,497.85
1956,1.1833059581695124e-16,497.9
1957,1.1830096957273781e-16,497.95
1958,1.182713552028872e-16,498.0
1959,1.1824175501242281e-16,498.05
1960,1.1821216684766114e-16,498.1
1961,1.181825919658877e-16,498.15
1962,1.1815302952891217e-16,498.2
1963,1.181234804564156e-16,498.25
1964,1.1809394602896647e-16,498.3
1965,1.1806442327797414e-16,498.35
1966,1.1803491460159423e-16,498.4
1967,1.180054195923731e-16,498.45
1968,1.1797593710944057e-16,498.5
1969,1.1794646775815638e-16,498.55
1970,1.179170136572793e-16,498.6
1971,1.1788757153553888e-16,498.65
1972,1.17858144256752e-16,498.7
1973,1.178287307964638e-16,498.75
1974,1.1779933117795736e-16,498.8
1975,1.1776994343381375e-16,498.85
1976,1.1774057062575594e-16,498.9
1977,1.1771121121710166e-16,498.95
1978,1.1768186665140093e-16,499.0
1979,1.176525361603126e-16,499.05
1980,1.1762321855640038e-16,499.1
1981,1.1759391566738487e-16,499.15
1982,1.175646271905862e-16,499.2
1983,1.175353534286842e-16,499.25
1984,1.1750609271693976e-16,499.3
1985,1.1747684772126379e-16,499.35
1986,1.17447614914272e-16,499.4
1987,1.1741839911555872e-16,499.45
1988,1.1738919620402158e-16,499.5
1989,1.1736000848468394e-16,499.55
1990,1.1733083430444822e-16,499.6
1991,1.1730167492059991e-16,499.65
1992,1.1727253161370754e-16,499.7
1993,1.172434011939913e-16,499.75
1994,1.1721428787568584e-16,499.8
1995,1.171851869672537e-16,499.85
1996,1.1715610151877628e-16,499.9
1997,1.1712703215889633e-16,499.95
1998,1.1709797602379696e-16,500.0
1999,1.1706893676891925e-16,500.05
2000,1.1703991198446657e-16,500.1
2001,1.1701090200816632e-16,500.15
2002,1.1698190702012445e-16,500.2
2003,1.1695292892290702e-16,500.25
2004,1.1692404291949648e-16,500.3
2005,1.1689764739949458e-16,500.35
2006,1.1691913337088838e-16,500.4
2007,1.1749494208644567e-16,500.45
2008,1.2182724546357813e-16,500.5
2009,1.403472715464777e-16,500.55
2010,1.8485810627764697e-16,500.6
2011,2.3784842655692674e-16,500.65
2012,2.4926565291461228e-16,500.7
2013,2.0596138404175808e-16,500.75
2014,1.5365146444599608e-16,500.8
2015,1.2604952714649706e-16,500.85
2016,1.1806015446888678e-16,500.9
2017,1.166920814020677e-16,500.95
2018,1.1652860974722754e-16,501.0
2019,1.164916750071325e-16,501.05
2020,1.1646265718084678e-16,501.1
2021,1.164339520893567e-16,501.15
2022,1.1640527177452196e-16,501.2
2023,1.163766058743975e-16,501.25
2024,1.1634795735590164e-16,501.3
2025,1.1631932406453418e-16,501.35
2026,1.1629070846829563e-16,501.4
2027,1.1626210783142599e-16,501.45
2028,1.1623352572787552e-16,501.5
2029,1.1620495828101412e-16,501.55
2030,1.1617640804033728e-16,501.6
2031,1.161478729103692e-16,501.65
2032,1.1611935599939898e-16,501.7
2033,1.1609085531672464e-16,501.75
2034,1.160623713512905e-16,501.8
2035,1.1603390447562561e-16,501.85
2036,1.160054541309364e-16,501.9
2037,1.1597702035214752e-16,501.95
2038,1.1594860255718233e-16,502.0
2039,1.159202020149678e-16,502.05
2040,1.158918201806955e-16,502.1
2041,1.158634546911344e-16,502.15
2042,1.1583510593045502e-16,502.2
2043,1.1580677358433605e-16,502.25
2044,1.1577845802530648e-16,502.3
2045,1.1575016166316346e-16,502.35
2046,1.1572188042337077e-16,502.4
2047,1.1569361758884043e-16,502.45
2048,1.1566537250764668e-16,502.5
2049,1.156371447024867e-16,502.55
2050,1.1560893247369678e-16,502.6
2051,1.1558073851047083e-16,502.65
2052,1.1555256304563954e-16,502.7
2053,1.1552440512459727e-16,502.75
2054,1.1549626325722784e-16,502.8
2055,1.1546814067987725e-16,502.85
2056,1.154400360188447e-16,502.9
2057,1.1541194666642698e-16,502.95
2058,1.1538387696491555e-16,503.0
2059,1.153558248654008e-16,503.05
2060,1.1532778955297545e-16,503.1
2061,1.152997729717754e-16,503.15
2062,1.1527177438838408e-16,503.2
2063,1.1524379348848014e-16,503.25
2064,1.1521583021385596e-16,503.3
2065,1.1518788614775987e-16,503.35
2066,1.151599587406963e-16,503.4
2067,1.1513205115916208e-16,503.45
2068,1.1510416037635879e-16,503.5
2069,1.150762873934582e-16,503.55
2070,1.1504843409638853e-16,503.6
2071,1.150205981452018e-16,503.65
2072,1.1499278072733433e-16,503.7
2073,1.1496498135384172e-16,503.75
2074,1.149372015381232e-16,503.8
2075,1.1490943802054972e-16,503.85
2076,1.1488169516669587e-16,503.9
2077,1.1485396974021569e-16,503.95
2078,1.1482626402284953e-16,504.0
2079,1.1479857636149974e-16,504.05
2080,1.1477090663975105e-16,504.1
2081,1.1474325503222644e-16,504.15
2082,1.1471562462393195e-16,504.2
2083,1.146880112355575e-16,504.25
2084,1.1466041724197567e-16,504.3
2085,1.1463284132769332e-16,504.35
2086,1.1460528484312817e-16,504.4
2087,1.1457774576265366e-16,504.45
2088,1.1455022774171084e-16,504.5
2089,1.1452272827737034e-16,504.55
2090,1.1449524747440593e-16,504.6
2091,1.1446778672980144e-16,504.65
2092,1.1444034267915414e-16,504.7
2093,1.1441291914088653e-16,504.75
2094,1.1438551597530023e-16,504.8
2095,1.1435813088901342e-16,504.85
2096,1.143307650112547e-16,504.9
2097,1.1430341879604387e-16,504.95
2098,1.142760922200978e-16,505.0
2099,1.1424878425896167e-16,505.05
2100,1.1422149543650448e-16,505.1
2101,1.1419422726612539e-16,505.15
2102,1.1416697786189617e-16,505.2
2103,1.1413974883034826e-16,505.25
2104,1.1411253772675992e-16,505.3
2105,1.140853471821174e-16,505.35
2106,1.1405817681225016e-16,505.4
2107,1.1403102535987274e-16,505.45
2108,1.140038931160234e-16,505.5
2109,1.139767817920074e-16,505.55
2110,1.139496890595183e-16,505.6
2111,1.1392261708388106e-16,505.65
2112,1.138955658185296e-16,505.7
2113,1.138685320620425e-16,505.75
2114,1.1384151941165328e-16,505.8
2115,1.13814526272472e-16,505.85
2116,1.1378755442565307e-16,505.9
2117,1.137606011121534e-16,505.95
2118,1.1373366903280842e-16,506.0
2119,1.137067570583895e-16,506.05
2120,1.1367986383847894e-16,506.1
2121,1.136529926210642e-16,506.15
2122,1.1362613977398725e-16,506.2
2123,1.1359930771868678e-16,506.25
2124,1.1357249732827769e-16,506.3
2125,1.1354570502880962e-16,506.35
2126,1.1351893515093252e-16,506.4
2127,1.1349218308459967e-16,506.45
2128,1.134654532885179e-16,506.5
2129,1.1343874332960696e-16,506.55
2130,1.1341205456992613e-16,506.6
2131,1.1338538537966088e-16,506.65
2132,1.1335873884381727e-16,506.7
2133,1.133321094326675e-16,506.75
2134,1.1330550217535347e-16,506.8
2135,1.1327891652472316e-16,506.85
2136,1.1325234988471494e-16,506.9
2137,1.132258057477884e-16,506.95
2138,1.1319928003940733e-16,507.0
2139,1.1442979952931269e-16,507.05
2140,1.1435960715708857e-16,507.1
2141,1.1428950130373165e-16,507.15
2142,1.1421954934921888e-16,507.2
2143,1.1414967489913876e-16,507.25
2144,1.140799535807242e-16,507.3
2145,1.14010309705432e-16,507.35
2146,1.139408190231184e-16,507.4
2147,1.138714097047958e-16,507.45
2148,1.1380217836233765e-16,507.5
2149,1.1373302925767513e-16,507.55
2150,1.136640095525459e-16,507.6
2151,1.1359507815379316e-16,507.65
2152,1.1352642305184296e-16,507.7
2153,1.134578735708092e-16,507.75
2154,1.1338938255425227e-16,507.8
2155,1.133209332194129e-16,507.85
2156,1.132526341416967e-16,507.9
2157,1.1318443211399528e-16,507.95
2158,1.1311650757437493e-16,508.0
2159,1.1304870423949472e-16,508.05
2160,1.1298105855429455e-16,508.1
2161,1.1291346982138852e-16,508.15
2162,1.1284591071703598e-16,508.2
2163,1.1277840445400622e-16,508.25
2164,1.1271117205268914e-16,508.3
2165,1.1264406048054606e-16,508.35
2166,1.1257710670371675e-16,508.4
2167,1.1251023370327755e-16,508.45
2168,1.124435394196206e-16,508.5
2169,1.1237693061759615e-16,508.55
2170,1.1231047653708308e-16,508.6
2171,1.1224409910259378e-16,508.65
2172,1.1217787565821432e-16,508.7
2173,1.1211172879853848e-16,508.75
2174,1.1204573599029488e-16,508.8
2175,1.1198623636969244e-16,508.85
2176,1.1196665682706635e-16,508.9
2177,1.1196108869941686e-16,508.95
2178,1.1195694931680433e-16,509.0
2179,1.1195289102237334e-16,509.05
2180,1.1194896281741329e-16,509.1
2181,1.1194509822870634e-16,509.15
2182,1.119413622206781e-16,509.2
2183,1.1193768977780031e-16,509.25
2184,1.1193414596670587e-16,509.3
2185,1.119306697003832e-16,509.35
2186,1.1192734708124518e-16,509.4
2187,1.1192410061764015e-16,509.45
2188,1.1192100863482933e-16,509.5
2189,1.11917988710391e-16,509.55
2190,1.119150983382255e-16,509.6
2191,1.1191227536518458e-16,509.65
2192,1.1190960623097677e-16,509.7
2193,1.119070130683241e-16,509.75
2194,1.1190457457045017e-16,509.8
2195,1.1190221602630533e-16,509.85
2196,1.119000372364479e-16,509.9
2197,1.1189794289091788e-16,509.95
2198,1.1189600408977717e-16,510.0
2199,1.1189414512481996e-16,510.05
2200,1.1189246606236532e-16,510.1
2201,1.118908712960266e-16,510.15
2202,1.1188943219162866e-16,510.2
2203,1.1188807685958907e-16,510.25
2204,1.118869266575583e-16,510.3
2205,1.1188587320402605e-16,510.35
2206,1.1188500136878327e-16,510.4
2207,1.1188422172500087e-16,510.45
2208,1.118836481291777e-16,510.5
2209,1.1188317111319138e-16,510.55
2210,1.1188287585349556e-16,510.6
2211,1.1188267264726304e-16,510.65
2212,1.1188267565765918e-16,510.7
2213,1.1188277507922688e-16,510.75
2214,1.1188305639508914e-16,510.8
2215,1.118790228385632e-16,510.85
2216,1.1184795176773462e-16,510.9
2217,1.1180779425700622e-16,510.95
2218,1.1176695117088738e-16,511.0
2219,1.1172614597837507e-16,511.05
2220,1.1168536888267737e-16,511.1
2221,1.1164462468935743e-16,511.15
2222,1.1160403238800926e-16,511.2
2223,1.1156351105890238e-16,511.25
2224,1.1152312010745766e-16,511.3
2225,1.1148278756598802e-16,511.35
2226,1.1144255950971955e-16,511.4
2227,1.1140237732160543e-16,511.45
2228,1.113622737057855e-16,511.5
2229,1.1132221569758363e-16,511.55
2230,1.1128228606454273e-16,511.6
2231,1.112424146804638e-16,511.65
2232,1.1120264789659977e-16,511.7
2233,1.1116293094260288e-16,511.75
2234,1.1112331791621008e-16,511.8
2235,1.1108375877340497e-16,511.85
2236,1.1104432888284416e-16,511.9
2237,1.1100496527456675e-16,511.95
2238,1.1096575697457129e-16,512.0
2239,1.1092660683647834e-16,512.05
2240,1.1088751153663051e-16,512.1
2241,1.1084846568359153e-16,512.15
2242,1.1080962380862612e-16,512.2
2243,1.1077085245064198e-16,512.25
2244,1.1073211201282691e-16,512.3
2245,1.1069340861545939e-16,512.35
2246,1.1065488334716608e-16,512.4
2247,1.1061642423047095e-16,512.45
2248,1.1057802068597712e-16,512.5
2249,1.1053966245534027e-16,512.55
2250,1.1050148321809402e-16,512.6
2251,1.1046338642399466e-16,512.65
2252,1.1042544676138011e-16,512.7
2253,1.1038756887730795e-16,512.75
2254,1.1034977130182152e-16,512.8
2255,1.1030848389206361e-16,512.85
2256,1.1024552248017155e-16,512.9
2257,1.101755767930061e-16,512.95
2258,1.10105177950992e-16,513.0
2259,1.1003484485700604e-16,513.05
2260,1.0996466777418955e-16,513.1
2261,1.0989456044949052e-16,513.15
2262,1.0982458442514103e-16,513.2
2263,1.0975466992128477e-16,513.25
2264,1.0968488609373969e-16,513.3
2265,1.096151885332968e-16,513.35
2266,1.095457745530202e-16,513.4
2267,1.0947645020236302e-16,513.45
2268,1.0940713319406431e-16,513.5
2269,1.0933783687601118e-16,513.55
2270,1.0926866806295365e-16,513.6
2271,1.0919958540963489e-16,513.65
2272,1.0913078671993958e-16,513.7
2273,1.0906209381079185e-16,513.75
2274,1.0899351026597329e-16,513.8
2275,1.0892496325491256e-16,513.85
2276,1.088564444122032e-16,513.9
2277,1.0878797098829155e-16,513.95
2278,1.0871972818832252e-16,514.0
2279,1.086515829365416e-16,514.05
2280,1.0858359694366063e-16,514.1
2281,1.0851567591640581e-16,514.15
2282,1.0844786109751175e-16,514.2
2283,1.0838008261808573e-16,514.25
2284,1.0831233231723891e-16,514.3
2285,1.0824462747609616e-16,514.35
2286,1.0817715370884873e-16,514.4
2287,1.0810979373528116e-16,514.45
2288,1.0804269569961141e-16,514.5
2289,1.0797567773936066e-16,514.55
2290,1.0790866617276457e-16,514.6
2291,1.0784167543702586e-16,514.65
2292,1.0777481290933214e-16,514.7
2293,1.0770800696645731e-16,514.75
2294,1.0764130681244086e-16,514.8
2295,1.0756669220244405e-16,514.85
2296,1.0744318411389805e-16,514.9
2297,1.0730545816715689e-16,514.95
2298,1.0717231168835054e-16,515.0
2299,1.070416625179761e-16,515.05
2300,1.0691552209997948e-16,515.1
2301,1.0679140274118376e-16,515.15
2302,1.0667152806096677e-16,515.2
2303,1.0655342579147552e-16,515.25
2304,1.064384840609995e-16,515.3
2305,1.063249767813247e-16,515.35
2306,1.062145794245549e-16,515.4
2307,1.061054985537508e-16,515.45
2308,1.0599885885242209e-16,515.5
2309,1.0589327503156445e-16,515.55
2310,1.0578978245878335e-16,515.6
2311,1.0568719641288216e-16,515.65
2312,1.0558641097941436e-16,515.7
2313,1.054864070922902e-16,515.75
2314,1.0538796574907051e-16,515.8
2315,1.0529019688960808e-16,515.85
2316,1.0519375354392578e-16,515.9
2317,1.0509788640179227e-16,515.95
2318,1.05003184982682e-16,516.0
2319,1.0490899133570929e-16,516.05
2320,1.0481583113728654e-16,516.1
2321,1.047231140058986e-16,516.15
2322,1.04631272716496e-16,516.2
2323,1.0453981892436444e-16,516.25
2324,1.0444918602860666e-16,516.3
2325,1.0435893315191878e-16,516.35
2326,1.0426955201479892e-16,516.4
2327,1.0418049871866591e-16,516.45
2328,1.0409190473835914e-16,516.5
2329,1.0400356476800064e-16,516.55
2330,1.0391598544906976e-16,516.6
2331,1.0382868538859057e-16,516.65
2332,1.0374173897788468e-16,516.7
2333,1.0365499428612865e-16,516.75
2334,1.0356887901742e-16,516.8
2335,1.0349356409362446e-16,516.85
2336,1.0348343325688618e-16,516.9
2337,1.0349267893425552e-16,516.95
2338,1.0350348146730144e-16,517.0
2339,1.0351432320721796e-16,517.05
2340,1.0352521914588541e-16,517.1
2341,1.0353613889509471e-16,517.15
2342,1.0354711171261142e-16,517.2
2343,1.0355811255288357e-16,517.25
2344,1.0356919245596136e-16,517.3
2345,1.035803080134696e-16,517.35
2346,1.035915032348086e-16,517.4
2347,1.036027298421037e-16,517.45
2348,1.0361401014430539e-16,517.5
2349,1.0362531841555899e-16,517.55
2350,1.0363670584935705e-16,517.6
2351,1.0364812035971832e-16,517.65
2352,1.0365956257560327e-16,517.7
2353,1.0367102937176718e-16,517.75
2354,1.0368260087739497e-16,517.8
2355,1.036942112216355e-16,517.85
2356,1.0370587588738441e-16,517.9
2357,1.0371756845057785e-16,517.95
2358,1.0372934030930566e-16,518.0
2359,1.037411433545108e-16,518.05
2360,1.0375300020203814e-16,518.1
2361,1.0376488491120527e-16,518.15
2362,1.0377684898240373e-16,518.2
2363,1.037888484318303e-16,518.25
2364,1.0380092782129909e-16,518.3
2365,1.0381303403669733e-16,518.35
2366,1.0382516799342642e-16,518.4
2367,1.038373265125335e-16,518.45
2368,1.0384959008126276e-16,518.5
2369,1.0386188790043545e-16,518.55
2370,1.0387421400825919e-16,518.6
2371,1.038865646733461e-16,518.65
2372,1.0389902048524767e-16,518.7
2373,1.0391151472143641e-16,518.75
2374,1.0392406341724739e-16,518.8
2375,1.0393835783354665e-16,518.85
2376,1.039632556595432e-16,518.9
2377,1.0399119435657923e-16,518.95
2378,1.0401950357984902e-16,519.0
2379,1.040478830685105e-16,519.05
2380,1.0407642292834473e-16,519.1
2381,1.0410503299218438e-16,519.15
2382,1.0413380348858515e-16,519.2
2383,1.0416263984378075e-16,519.25
2384,1.041916104631261e-16,519.3
2385,1.0422065234264828e-16,519.35
2386,1.0424990674606273e-16,519.4
2387,1.042792373534971e-16,519.45
2388,1.043086770950411e-16,519.5
2389,1.0433818493305419e-16,519.55
2390,1.0436793123067255e-16,519.6
2391,1.0439776090359212e-16,519.65
2392,1.0442770028096637e-16,519.7
2393,1.0445770769853666e-16,519.75
2394,1.0448795378546657e-16,519.8
2395,1.045182873371182e-16,519.85
2396,1.0454875695604022e-16,519.9
2397,1.0457928897077597e-16,519.95
2398,1.046099814079226e-16,520.0
2399,1.0464074780085787e-16,520.05
2400,1.0467170151099655e-16,520.1
2401,1.0470273640958903e-16,520.15
2402,1.0473395919573316e-16,520.2
2403,1.0476526309870569e-16,520.25
2404,1.0479675496085764e-16,520.3
2405,1.0482832786821215e-16,520.35
2406,1.048600888063744e-16,520.4
2407,1.0489193071811257e-16,520.45
2408,1.049239607322875e-16,520.5
2409,1.0495607164841097e-16,520.55
2410,1.0498837073860103e-16,520.6
2411,1.0502075497874763e-16,520.65
2412,1.0505335387345504e-16,520.7
2413,1.0508603209722121e-16,520.75
2414,1.0511884627582026e-16,520.8
2415,1.0515013955337379e-16,520.85
2416,1.0517191882162347e-16,520.9
2417,1.051911402786994e-16,520.95
2418,1.0521037561520329e-16,521.0
2419,1.0522970448509699e-16,521.05
2420,1.0524930126728575e-16,521.1
2421,1.0526899134754225e-16,521.15
2422,1.0528881849774273e-16,521.2
2423,1.0530872908680718e-16,521.25
2424,1.0532893335775268e-16,521.3
2425,1.0534924217206876e-16,521.35
2426,1.0536971509695077e-16,521.4
2427,1.0539026549397218e-16,521.45
2428,1.0541103075803196e-16,521.5
2429,1.0543188766279403e-16,521.55
2430,1.054529604422777e-16,521.6
2431,1.0547412912581436e-16,521.65
2432,1.0549554030272535e-16,521.7
2433,1.0551705439121745e-16,521.75
2434,1.055388115229797e-16,521.8
2435,1.0556066712388252e-16,521.85
2436,1.0558273929779643e-16,521.9
2437,1.0560490278493302e-16,521.95
2438,1.056272824742822e-16,522.0
2439,1.0564976210588899e-16,522.05
2440,1.0567251119748665e-16,522.1
2441,1.056953655099004e-16,522.15
2442,1.0571843707827085e-16,522.2
2443,1.0574159971424583e-16,522.25
2444,1.0576497879805999e-16,522.3
