name,mw3,emw3,mw3_exp,emw3_exp,mw3_ap,emw3_ap
"ECOaddrs0298",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0304",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0307",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0309",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0312",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0326",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0333",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0342",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0345",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0357",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0368",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0369",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0370",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0412",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0413",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0414",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0415",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0426",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0431",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0441",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0443",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0450",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0455",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0457",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0459",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0462",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0464",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0465",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0467",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0471",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0475",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0479",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0483",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0488",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0489",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0499",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0500",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0504",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0506",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0518",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0523",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0525",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0527",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0530",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0535",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0539",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0551",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0557",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0558",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0569",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0575",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0576",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0581",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0583",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0590",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0606",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0607",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0611",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0613",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0628",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0635",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0646",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0655",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0657",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0686",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0700",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0712",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0718",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0721",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0729",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0730",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0732",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0735",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0737",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0739",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0753",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0759",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0765",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0770",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0772",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0773",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0780",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0787",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0792",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0796",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0803",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0837",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0841",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0864",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0876",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0890",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0894",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0895",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0898",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0901",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0902",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0904",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0908",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0913",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0917",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0924",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0926",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0937",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0938",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0939",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0949",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0956",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0971",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0987",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0994",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1008",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1019",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1024",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1037",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1042",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1044",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1051",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1063",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1064",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1069",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1075",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1088",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1095",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1096",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1101",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1130",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1133",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1140",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1153",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1155",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1161",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1167",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1173",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1194",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1203",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1215",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1237",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1242",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1244",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1247",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1249",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1250",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1253",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1275",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1305",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1306",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1312",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1313",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1375",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1378",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1379",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1380",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1381",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1393",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1415",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1416",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1417",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1418",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1419",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1420",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1421",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1422",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1423",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1424",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1425",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1426",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1427",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1428",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1429",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1430",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1431",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1432",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1433",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1434",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1435",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1436",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1437",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1438",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1439",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1440",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1441",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1442",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1443",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1444",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1445",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1447",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1448",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1449",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1450",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1451",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1452",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1453",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1454",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1455",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1456",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1457",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1458",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1459",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1460",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1461",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1463",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1464",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1465",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1466",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1467",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1468",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1469",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1470",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1471",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1472",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1473",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1474",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1475",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1476",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1477",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1478",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1479",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1480",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1481",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1482",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1483",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1484",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1485",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1486",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1487",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1488",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1490",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1491",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1492",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1493",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1494",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1495",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1496",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1497",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1498",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1499",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1500",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1501",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1502",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1503",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1504",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1505",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1506",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1508",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1509",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1510",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1511",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1512",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1513",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1515",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1516",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1518",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"JAfaint1",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"JAfaint10",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"JAfaint101",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"JAfaint102",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"JAfaint103",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"JAfaint104",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"JAfaint105",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"JAfaint106",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"JAfaint107",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"JAfaint109",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"JAfaint11",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"JAfaint110",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"JAfaint111",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"JAfaint112",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"JAfaint113",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"JAfaint114",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"JAfaint115",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"JAfaint116",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"JAfaint117",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"JAfaint118",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"JAfaint119",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"JAfaint12",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"JAfaint120",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"JAfaint121",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"JAfaint122",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"JAfaint123",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"JAfaint124",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"JAfaint125",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"JAfaint126",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"JAfaint127",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"JAfaint128",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"JAfaint129",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"JAfaint13",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"JAfaint130",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"JAfaint131",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"JAfaint132",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"JAfaint133",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"JAfaint134",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"JAfaint135",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"JAfaint136",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"JAfaint137",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"JAfaint138",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"JAfaint139",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"JAfaint14",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"JAfaint140",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"JAfaint141",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"JAfaint142",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"JAfaint143",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"JAfaint144",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"JAfaint145",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"JAfaint146",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"JAfaint147",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"JAfaint148",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"JAfaint149",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"JAfaint15",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"JAfaint150",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"JAfaint151",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"JAfaint152",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"JAfaint153",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"JAfaint154",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"JAfaint155",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"JAfaint156",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"JAfaint157",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
